Date,Source,Site ID,POC,Daily Max 1-hour NO2 Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Code,AQS Parameter Description,Method Code,CBSA Code,CBSA Name,State FIPS Code,State,County FIPS Code,County,Site Latitude,Site Longitude
06/10/2023,AQS,300170005,1,4,ppb,4,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
06/11/2023,AQS,300170005,1,2,ppb,2,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
06/12/2023,AQS,300170005,1,6,ppb,6,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
06/13/2023,AQS,300170005,1,4,ppb,4,Miles City - Pines Hills,20,83.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
06/14/2023,AQS,300170005,1,6,ppb,6,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
06/15/2023,AQS,300170005,1,4,ppb,4,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
06/16/2023,AQS,300170005,1,6,ppb,6,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
06/17/2023,AQS,300170005,1,6,ppb,6,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
06/18/2023,AQS,300170005,1,5,ppb,5,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
06/19/2023,AQS,300170005,1,3,ppb,3,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
06/20/2023,AQS,300170005,1,2,ppb,2,Miles City - Pines Hills,23,96.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
06/21/2023,AQS,300170005,1,4,ppb,4,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
06/22/2023,AQS,300170005,1,2,ppb,2,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
06/23/2023,AQS,300170005,1,2,ppb,2,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
06/24/2023,AQS,300170005,1,3,ppb,3,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
06/25/2023,AQS,300170005,1,6,ppb,6,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
06/26/2023,AQS,300170005,1,3,ppb,3,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
06/27/2023,AQS,300170005,1,6,ppb,6,Miles City - Pines Hills,21,88.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
06/28/2023,AQS,300170005,1,7,ppb,7,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
06/29/2023,AQS,300170005,1,7,ppb,7,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
06/30/2023,AQS,300170005,1,9,ppb,8,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
07/01/2023,AQS,300170005,1,6,ppb,6,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
07/02/2023,AQS,300170005,1,4,ppb,4,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
07/03/2023,AQS,300170005,1,5,ppb,5,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
07/04/2023,AQS,300170005,1,5,ppb,5,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
07/05/2023,AQS,300170005,1,5,ppb,5,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
07/06/2023,AQS,300170005,1,4,ppb,4,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
07/07/2023,AQS,300170005,1,6,ppb,6,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
07/08/2023,AQS,300170005,1,6,ppb,6,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
07/09/2023,AQS,300170005,1,11,ppb,10,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
07/10/2023,AQS,300170005,1,10,ppb,9,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
07/11/2023,AQS,300170005,1,5,ppb,5,Miles City - Pines Hills,18,75.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
07/12/2023,AQS,300170005,1,12,ppb,11,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
07/13/2023,AQS,300170005,1,11,ppb,10,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
07/14/2023,AQS,300170005,1,5,ppb,5,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
07/15/2023,AQS,300170005,1,8,ppb,8,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
07/16/2023,AQS,300170005,1,6,ppb,6,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
07/17/2023,AQS,300170005,1,4,ppb,4,Miles City - Pines Hills,22,92.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
07/18/2023,AQS,300170005,1,9,ppb,8,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
07/19/2023,AQS,300170005,1,8,ppb,8,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
07/20/2023,AQS,300170005,1,5,ppb,5,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
07/21/2023,AQS,300170005,1,8,ppb,8,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
07/22/2023,AQS,300170005,1,6,ppb,6,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
07/23/2023,AQS,300170005,1,10,ppb,9,Miles City - Pines Hills,13,54.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
07/24/2023,AQS,300170005,1,10,ppb,9,Miles City - Pines Hills,16,67.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
07/25/2023,AQS,300170005,1,13,ppb,12,Miles City - Pines Hills,21,88.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
07/26/2023,AQS,300170005,1,6,ppb,6,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
07/27/2023,AQS,300170005,1,4,ppb,4,Miles City - Pines Hills,18,75.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
07/28/2023,AQS,300170005,1,7,ppb,7,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
07/29/2023,AQS,300170005,1,5,ppb,5,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
07/30/2023,AQS,300170005,1,4,ppb,4,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
07/31/2023,AQS,300170005,1,4,ppb,4,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
08/01/2023,AQS,300170005,1,5,ppb,5,Miles City - Pines Hills,19,79.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
08/02/2023,AQS,300170005,1,6,ppb,6,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
08/03/2023,AQS,300170005,1,10,ppb,9,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
08/04/2023,AQS,300170005,1,8,ppb,8,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
08/05/2023,AQS,300170005,1,10,ppb,9,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
08/06/2023,AQS,300170005,1,8,ppb,8,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
08/07/2023,AQS,300170005,1,8,ppb,8,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
08/08/2023,AQS,300170005,1,14,ppb,13,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
08/09/2023,AQS,300170005,1,8,ppb,8,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
08/10/2023,AQS,300170005,1,9,ppb,8,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
08/11/2023,AQS,300170005,1,7,ppb,7,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
08/12/2023,AQS,300170005,1,8,ppb,8,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
08/13/2023,AQS,300170005,1,7,ppb,7,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
08/14/2023,AQS,300170005,1,11,ppb,10,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
08/15/2023,AQS,300170005,1,15,ppb,14,Miles City - Pines Hills,21,88.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
08/16/2023,AQS,300170005,1,10,ppb,9,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
08/17/2023,AQS,300170005,1,9,ppb,8,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
08/18/2023,AQS,300170005,1,9,ppb,8,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
08/19/2023,AQS,300170005,1,6,ppb,6,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
08/20/2023,AQS,300170005,1,5,ppb,5,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
08/21/2023,AQS,300170005,1,3,ppb,3,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
08/22/2023,AQS,300170005,1,9,ppb,8,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
08/23/2023,AQS,300170005,1,11,ppb,10,Miles City - Pines Hills,18,75.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
08/24/2023,AQS,300170005,1,8,ppb,8,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
08/25/2023,AQS,300170005,1,8,ppb,8,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
08/26/2023,AQS,300170005,1,11,ppb,10,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
08/27/2023,AQS,300170005,1,9,ppb,8,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
08/28/2023,AQS,300170005,1,9,ppb,8,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
08/29/2023,AQS,300170005,1,7,ppb,7,Miles City - Pines Hills,20,83.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
08/30/2023,AQS,300170005,1,5,ppb,5,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
08/31/2023,AQS,300170005,1,9,ppb,8,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
09/01/2023,AQS,300170005,1,9,ppb,8,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
09/02/2023,AQS,300170005,1,26,ppb,25,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
09/03/2023,AQS,300170005,1,13,ppb,12,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
09/04/2023,AQS,300170005,1,4,ppb,4,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
09/05/2023,AQS,300170005,1,9,ppb,8,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
09/06/2023,AQS,300170005,1,6,ppb,6,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
09/07/2023,AQS,300170005,1,8,ppb,8,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
09/08/2023,AQS,300170005,1,4,ppb,4,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
09/09/2023,AQS,300170005,1,4,ppb,4,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
09/10/2023,AQS,300170005,1,3,ppb,3,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
09/11/2023,AQS,300170005,1,5,ppb,5,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
09/12/2023,AQS,300170005,1,6,ppb,6,Miles City - Pines Hills,21,88.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
09/13/2023,AQS,300170005,1,6,ppb,6,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
09/14/2023,AQS,300170005,1,10,ppb,9,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
09/15/2023,AQS,300170005,1,10,ppb,9,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
09/16/2023,AQS,300170005,1,8,ppb,8,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
09/17/2023,AQS,300170005,1,14,ppb,13,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
09/18/2023,AQS,300170005,1,14,ppb,13,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
09/19/2023,AQS,300170005,1,15,ppb,14,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
09/20/2023,AQS,300170005,1,3,ppb,3,Miles City - Pines Hills,22,92.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
09/21/2023,AQS,300170005,1,4,ppb,4,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
09/22/2023,AQS,300170005,1,3,ppb,3,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
09/23/2023,AQS,300170005,1,2,ppb,2,Miles City - Pines Hills,22,92.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
09/24/2023,AQS,300170005,1,9,ppb,8,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
09/25/2023,AQS,300170005,1,5,ppb,5,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
09/26/2023,AQS,300170005,1,5,ppb,5,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
09/27/2023,AQS,300170005,1,9,ppb,8,Miles City - Pines Hills,20,83.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
09/28/2023,AQS,300170005,1,10,ppb,9,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
09/29/2023,AQS,300170005,1,7,ppb,7,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
09/30/2023,AQS,300170005,1,9,ppb,8,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
10/01/2023,AQS,300170005,1,1,ppb,1,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
10/02/2023,AQS,300170005,1,5,ppb,5,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
10/03/2023,AQS,300170005,1,4,ppb,4,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
10/04/2023,AQS,300170005,1,5,ppb,5,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
10/05/2023,AQS,300170005,1,2,ppb,2,Miles City - Pines Hills,24,100.0,42602,Nitrogen dioxide (NO2),599,,,30,Montana,17,Custer,46.411389,-105.812778
